time_seconds,amplitude_raw
0.01438,7210
0.01438125,7175
0.0143825,7010
0.01438375,6701
0.014385,6319
0.01438625,5982
0.0143875,5843
0.01438875,5857
0.01439,5961
0.01439125,6016
0.0143925,5905
0.01439375,5624
0.014395,5224
0.01439625,4869
0.0143975,4697
0.01439875,4703
0.0144,4869
0.01440125,4904
0.0144025,4724
0.01440375,4274
0.014405,3702
0.01440625,3290
0.0144075,3219
0.01440875,3470
0.01441,3882
0.01441125,4182
0.0144125,4139
0.01441375,3801
0.014415,3358
0.01441625,3064
0.0144175,3090
0.01441875,3437
0.01442,3910
0.01442125,4434
0.0144225,4844
0.01442375,5144
0.014425,5373
0.01442625,5542
0.0144275,5668
0.01442875,5750
0.01443,5825
0.01443125,5926
0.0144325,6085
0.01443375,6337
0.014435,6648
0.01443625,6939
0.0144375,7120
0.01443875,7156
0.01444,7139
0.01444125,7179
0.0144425,7334
0.01444375,7604
0.014445,7861
0.01444625,7974
0.0144475,7940
0.01444875,7881
0.01445,7938
0.01445125,8181
0.0144525,8593
0.01445375,8972
0.014455,9133
0.01445625,9039
0.0144575,8764
0.01445875,8493
0.01446,8404
0.01446125,8498
0.0144625,8682
0.01446375,8786
0.014465,8676
0.01446625,8360
0.0144675,7958
0.01446875,7623
0.01447,7461
0.01447125,7488
0.0144725,7587
0.01447375,7733
0.014475,7746
0.01447625,7567
0.0144775,7210
0.01447875,6703
0.01448,6182
0.01448125,5813
0.0144825,5672
0.01448375,5727
0.014485,5904
0.01448625,6077
0.0144875,6109
0.01448875,5962
0.01449,5617
0.01449125,5102
0.0144925,4634
0.01449375,4289
0.014495,4172
0.01449625,4293
0.0144975,4542
0.01449875,4721
0.0145,4724
0.01450125,4475
0.0145025,4059
0.01450375,3714
0.014505,3529
0.01450625,3596
0.0145075,3874
0.01450875,4143
0.01451,4281
0.01451125,4242
0.0145125,4047
0.01451375,3813
0.014515,3708
0.01451625,3769
0.0145175,3984
0.01451875,4269
0.01452,4537
0.01452125,4799
0.0145225,5107
0.01452375,5470
0.014525,5921
0.01452625,6395
0.0145275,6788
0.01452875,7051
0.01453,7127
0.01453125,7029
0.0145325,6860
0.01453375,6754
0.014535,6793
0.01453625,7023
0.0145375,7355
0.01453875,7662
0.01454,7845
0.01454125,7881
0.0145425,7845
0.01454375,7781
0.014545,7814
0.01454625,7973
0.0145475,8210
0.01454875,8490
0.01455,8755
0.01455125,8951
0.0145525,9101
0.01455375,9194
0.014555,9239
0.01455625,9259
0.0145575,9259
0.01455875,9271
0.01456,9301
0.01456125,9289
0.0145625,9285
0.01456375,9333
0.014565,9441
0.01456625,9556
0.0145675,9581
0.01456875,9438
0.01457,9078
0.01457125,8675
0.0145725,8324
0.01457375,8165
0.014575,8105
0.01457625,7954
0.0145775,7632
0.01457875,7102
0.01458,6516
0.01458125,6060
0.0145825,5849
0.01458375,5799
0.014585,5783
0.01458625,5648
0.0145875,5390
0.01458875,5091
0.01459,4866
0.01459125,4793
0.0145925,4862
0.01459375,4982
0.014595,5050
0.01459625,5004
0.0145975,4896
0.01459875,4778
0.0146,4742
0.01460125,4740
0.0146025,4780
0.01460375,4781
0.014605,4719
0.01460625,4611
0.0146075,4563
0.01460875,4576
0.01461,4571
0.01461125,4517
0.0146125,4378
0.01461375,4091
0.014615,3856
0.01461625,3773
0.0146175,3849
0.01461875,4063
0.01462,4335
0.01462125,4663
0.0146225,5040
0.01462375,5492
0.014625,5959
0.01462625,6333
0.0146275,6544
0.01462875,6612
0.01463,6619
0.01463125,6708
0.0146325,6899
0.01463375,7190
0.014635,7467
0.01463625,7675
0.0146375,7803
0.01463875,7873
0.01464,7986
0.01464125,8163
0.0146425,8380
0.01464375,8621
0.014645,8817
0.01464625,8948
0.0146475,9002
0.01464875,9028
0.01465,9063
0.01465125,9181
0.0146525,9390
0.01465375,9649
0.014655,9858
0.01465625,9858
0.0146575,9603
0.01465875,9162
0.01466,8730
0.01466125,8542
0.0146625,8622
0.01466375,8912
0.014665,9167
0.01466625,9195
0.0146675,8984
0.01466875,8617
0.01467,8268
0.01467125,8032
0.0146725,7838
0.01467375,7600
0.014675,7226
0.01467625,6729
0.0146775,6268
0.01467875,5928
0.01468,5766
0.01468125,5719
0.0146825,5703
0.01468375,5604
0.014685,5401
0.01468625,5137
0.0146875,4883
0.01468875,4671
0.01469,4528
0.01469125,4459
0.0146925,4510
0.01469375,4657
0.014695,4857
0.01469625,5015
0.0146975,5007
0.01469875,4783
0.0147,4455
0.01470125,4157
0.0147025,3977
0.01470375,3951
0.014705,4036
0.01470625,4078
0.0147075,4023
0.01470875,3885
0.01471,3725
0.01471125,3626
0.0147125,3607
0.01471375,3638
0.014715,3712
0.01471625,3801
0.0147175,3862
0.01471875,3915
0.01472,3966
0.01472125,4116
0.0147225,4361
0.01472375,4799
0.014725,5328
0.01472625,5832
0.0147275,6166
0.01472875,6288
0.01473,6301
0.01473125,6335
0.0147325,6506
0.01473375,6835
0.014735,7183
0.01473625,7452
0.0147375,7610
0.01473875,7733
0.01474,7781
0.01474125,7901
0.0147425,8085
0.01474375,8300
0.014745,8520
0.01474625,8721
0.0147475,8856
0.01474875,8928
0.01475,8937
0.01475125,8910
0.0147525,8923
0.01475375,9009
0.014755,9135
0.01475625,9287
0.0147575,9341
0.01475875,9372
0.01476,9345
0.01476125,9306
0.0147625,9300
0.01476375,9312
0.014765,9342
0.01476625,9343
0.0147675,9323
0.01476875,9206
0.01477,8941
0.01477125,8527
0.0147725,7933
0.01477375,7350
0.014775,6812
0.01477625,6541
0.0147775,6523
0.01477875,6580
0.01478,6498
0.01478125,6197
0.0147825,5703
0.01478375,5191
0.014785,4846
0.01478625,4743
0.0147875,4833
0.01478875,4939
0.01479,4980
0.01479125,4854
0.0147925,4701
0.01479375,4483
0.014795,4271
0.01479625,4149
0.0147975,4078
0.01479875,4048
0.0148,4034
0.01480125,4025
0.0148025,4023
0.01480375,3991
0.014805,3968
0.01480625,3952
0.0148075,3923
0.01480875,3958
0.01481,3988
0.01481125,4096
0.0148125,4287
0.01481375,4458
0.014815,4604
0.01481625,4634
0.0148175,4533
0.01481875,4351
0.01482,4124
0.01482125,3931
0.0148225,3818
0.01482375,3934
0.014825,4318
0.01482625,4961
0.0148275,5632
0.01482875,6184
0.01483,6448
0.01483125,6416
0.0148325,6267
0.01483375,6279
0.014835,6587
0.01483625,7169
0.0148375,7874
0.01483875,8485
0.01484,8858
0.01484125,8973
0.0148425,8922
0.01484375,8829
0.014845,8816
0.01484625,8894
0.0148475,8992
0.01484875,9113
0.01485,9181
0.01485125,9173
0.0148525,9144
0.01485375,9081
0.014855,9013
0.01485625,8989
0.0148575,9033
0.01485875,9098
0.01486,9145
0.01486125,9125
0.0148625,9072
0.01486375,9042
0.014865,9038
0.01486625,9027
0.0148675,8954
0.01486875,8709
0.01487,8261
0.01487125,7728
0.0148725,7264
0.01487375,6976
0.014875,6895
0.01487625,6934
0.0148775,6930
0.01487875,6752
0.01488,6394
0.01488125,6002
0.0148825,5652
0.01488375,5449
0.014885,5398
0.01488625,5427
0.0148875,5417
0.01488875,5294
0.01489,5043
0.01489125,4731
0.0148925,4475
0.01489375,4314
0.014895,4262
0.01489625,4283
0.0148975,4247
0.01489875,4088
0.0149,3825
0.01490125,3541
0.0149025,3359
0.01490375,3336
0.014905,3430
0.01490625,3587
0.0149075,3721
0.01490875,3844
0.01491,3956
0.01491125,4089
0.0149125,4229
0.01491375,4358
0.014915,4465
0.01491625,4527
0.0149175,4536
0.01491875,4521
0.01492,4513
0.01492125,4521
0.0149225,4540
0.01492375,4602
0.014925,4719
0.01492625,4921
0.0149275,5186
0.01492875,5463
0.01493,5690
0.01493125,5810
0.0149325,5858
0.01493375,5910
0.014935,6051
0.01493625,6303
0.0149375,6622
0.01493875,6983
0.01494,7302
0.01494125,7551
0.0149425,7760
0.01494375,7946
0.014945,8158
0.01494625,8429
0.0149475,8740
0.01494875,9074
0.01495,9325
0.01495125,9466
0.0149525,9515
0.01495375,9529
0.014955,9549
0.01495625,9627
0.0149575,9751
0.01495875,9836
0.01496,9853
0.01496125,9807
0.0149625,9632
0.01496375,9351
0.014965,8918
0.01496625,8369
0.0149675,7771
0.01496875,7235
0.01497,6849
0.01497125,6679
0.0149725,6652
0.01497375,6586
0.014975,6451
0.01497625,6132
0.0149775,5697
0.01497875,5239
0.01498,4937
0.01498125,4858
0.0149825,5025
0.01498375,5316
0.014985,5544
0.01498625,5595
0.0149875,5388
0.01498875,5005
0.01499,4648
0.01499125,4432
0.0149925,4409
0.01499375,4565
0.014995,4718
0.01499625,4800
0.0149975,4728
0.01499875,4545
0.015,4339
0.01500125,4135
0.0150025,4028
0.01500375,3970
0.015005,4009
0.01500625,4076
0.0150075,4105
0.01500875,4094
0.01501,4024
0.01501125,3963
0.0150125,3853
0.01501375,3756
0.015015,3658
0.01501625,3583
0.0150175,3539
0.01501875,3583
0.01502,3703
0.01502125,3888
0.0150225,4093
0.01502375,4241
0.015025,4361
0.01502625,4545
0.0150275,4881
0.01502875,5378
0.01503,5983
0.01503125,6463
0.0150325,6735
0.01503375,6812
0.015035,6791
0.01503625,6835
0.0150375,6994
0.01503875,7250
0.01504,7482
0.01504125,7606
0.0150425,7625
0.01504375,7594
0.015045,7579
0.01504625,7620
0.0150475,7774
0.01504875,7957
0.01505,8124
0.01505125,8250
0.0150525,8356
0.01505375,8425
0.015055,8464
0.01505625,8485
0.0150575,8475
0.01505875,8477
0.01506,8517
0.01506125,8584
0.0150625,8560
0.01506375,8305
0.015065,7787
0.01506625,7043
0.0150675,6402
0.01506875,6037
0.01507,5956
0.01507125,6075
0.0150725,6133
0.01507375,5996
0.015075,5696
0.01507625,5365
0.0150775,5181
0.01507875,5165
0.01508,5273
0.01508125,5379
0.0150825,5298
0.01508375,5130
0.015085,4828
0.01508625,4579
0.0150875,4407
0.01508875,4227
0.01509,3951
0.01509125,3485
0.0150925,2829
0.01509375,2188
0.015095,1740
0.01509625,1641
0.0150975,1882
0.01509875,2307
0.0151,2680
0.01510125,2793
0.0151025,2663
0.01510375,2386
0.015105,2182
0.01510625,2170
0.0151075,2356
0.01510875,2660
0.01511,2918
0.01511125,2944
0.0151125,2840
0.01511375,2693
0.015115,2637
0.01511625,2731
0.0151175,2962
0.01511875,3218
0.01512,3472
0.01512125,3634
0.0151225,3699
0.01512375,3726
0.015125,3790
0.01512625,3971
0.0151275,4350
0.01512875,4886
0.01513,5437
0.01513125,5849
0.0151325,6032
0.01513375,5983
0.015135,5810
0.01513625,5699
0.0151375,5821
0.01513875,6154
0.01514,6712
0.01514125,7359
0.0151425,7931
0.01514375,8280
0.015145,8354
0.01514625,8191
0.0151475,7882
0.01514875,7577
0.01515,7458
0.01515125,7522
0.0151525,7727
0.01515375,7931
0.015155,8018
0.01515625,7963
0.0151575,7843
0.01515875,7691
0.01516,7578
0.01516125,7407
0.0151625,7157
0.01516375,6727
0.015165,6208
0.01516625,5698
0.0151675,5344
0.01516875,5171
0.01517,5180
0.01517125,5229
0.0151725,5208
0.01517375,5037
0.015175,4727
0.01517625,4334
0.0151775,3869
0.01517875,3427
0.01518,3054
0.01518125,2782
0.0151825,2592
0.01518375,2466
0.015185,2338
0.01518625,2140
0.0151875,1845
0.01518875,1489
0.01519,1124
0.01519125,822
0.0151925,655
0.01519375,661
0.015195,834
0.01519625,1061
0.0151975,1244
0.01519875,1345
0.0152,1312
0.01520125,1207
0.0152025,1090
0.01520375,1029
0.015205,1059
0.01520625,1132
0.0152075,1214
0.01520875,1285
0.01521,1298
0.01521125,1228
0.0152125,1134
0.01521375,989
0.015215,855
0.01521625,746
0.0152175,677
0.01521875,619
0.01522,664
0.01522125,796
0.0152225,1001
0.01522375,1246
0.015225,1445
0.01522625,1623
0.0152275,1906
0.01522875,2334
0.01523,2906
0.01523125,3519
0.0152325,4004
0.01523375,4292
0.015235,4436
0.01523625,4553
0.0152375,4771
0.01523875,5108
0.01524,5511
0.01524125,5828
0.0152425,6040
0.01524375,6072
0.015245,6048
0.01524625,6045
0.0152475,6104
0.01524875,6234
0.01525,6370
0.01525125,6506
0.0152525,6575
0.01525375,6570
0.015255,6558
0.01525625,6564
0.0152575,6557
0.01525875,6484
0.01526,6275
0.01526125,5923
0.0152625,5516
0.01526375,5168
0.015265,5031
0.01526625,5070
0.0152675,5232
0.01526875,5326
0.01527,5288
0.01527125,5104
0.0152725,4807
0.01527375,4580
0.015275,4425
0.01527625,4312
0.0152775,4158
0.01527875,3935
0.01528,3652
0.01528125,3357
0.0152825,3095
0.01528375,2883
0.015285,2683
0.01528625,2511
0.0152875,2288
0.01528875,2059
0.01529,1825
0.01529125,1629
0.0152925,1456
0.01529375,1310
0.015295,1227
0.01529625,1183
0.0152975,1143
0.01529875,1088
0.0153,1009
0.01530125,901
0.0153025,764
0.01530375,646
0.015305,519
0.01530625,424
0.0153075,350
0.01530875,332
0.01531,303
0.01531125,260
0.0153125,205
0.01531375,144
0.015315,150
0.01531625,261
0.0153175,414
0.01531875,507
0.01532,520
0.01532125,383
0.0153225,277
0.01532375,298
0.015325,495
0.01532625,808
0.0153275,1171
0.01532875,1521
0.01533,1860
0.01533125,2233
0.0153325,2626
0.01533375,2990
0.015335,3267
0.01533625,3446
0.0153375,3564
0.01533875,3628
0.01534,3775
0.01534125,4018
0.0153425,4285
0.01534375,4474
0.015345,4542
0.01534625,4506
0.0153475,4382
0.01534875,4266
0.01535,4236
0.01535125,4323
0.0153525,4477
0.01535375,4662
0.015355,4778
0.01535625,4727
0.0153575,4462
0.01535875,4041
0.01536,3611
0.01536125,3399
0.0153625,3465
0.01536375,3741
0.015365,4118
0.01536625,4376
0.0153675,4402
0.01536875,4250
0.01537,4027
0.01537125,3807
0.0153725,3682
0.01537375,3653
0.015375,3655
0.01537625,3562
0.0153775,3372
0.01537875,3091
0.01538,2773
0.01538125,2498
0.0153825,2274
0.01538375,2135
0.015385,2013
0.01538625,1905
0.0153875,1792
0.01538875,1651
0.01539,1510
0.01539125,1370
0.0153925,1253
0.01539375,1167
0.015395,1109
0.01539625,1089
0.0153975,1053
0.01539875,995
0.0154,919
0.01540125,849
0.0154025,855
0.01540375,858
0.015405,857
0.01540625,827
0.0154075,734
0.01540875,667
0.01541,590
0.01541125,566
0.0154125,630
0.01541375,708
0.015415,815
0.01541625,905
0.0154175,945
0.01541875,919
0.01542,871
0.01542125,820
0.0154225,780
0.01542375,757
0.015425,739
0.01542625,712
0.0154275,752
0.01542875,881
0.01543,1174
0.01543125,1639
0.0154325,2178
0.01543375,2660
0.015435,2994
0.01543625,3192
0.0154375,3364
0.01543875,3637
0.01544,4096
0.01544125,4630
0.0154425,5077
0.01544375,5278
0.015445,5178
0.01544625,4847
0.0154475,4446
0.01544875,4141
0.01545,4060
0.01545125,4162
0.0154525,4334
0.01545375,4426
0.015455,4258
0.01545625,3780
0.0154575,3081
0.01545875,2438
0.01546,2083
0.01546125,2155
0.0154625,2582
0.01546375,3045
0.015465,3306
0.01546625,3225
0.0154675,2878
0.01546875,2488
0.01547,2223
0.01547125,2175
0.0154725,2242
0.01547375,2329
0.015475,2293
0.01547625,2125
0.0154775,1897
0.01547875,1687
0.01548,1576
0.01548125,1496
0.0154825,1401
0.01548375,1191
0.015485,859
0.01548625,445
0.0154875,100
0.01548875,-126
0.01549,-244
0.01549125,-272
0.0154925,-273
0.01549375,-292
0.015495,-318
0.01549625,-367
0.0154975,-427
0.01549875,-463
0.0155,-500
0.01550125,-504
0.0155025,-465
0.01550375,-430
0.015505,-410
0.01550625,-393
0.0155075,-378
0.01550875,-292
0.01551,-172
0.01551125,14
0.0155125,208
0.01551375,354
0.015515,459
0.01551625,528
0.0155175,541
0.01551875,586
0.01552,597
0.01552125,554
0.0155225,450
0.01552375,350
0.015525,319
0.01552625,383
0.0155275,535
0.01552875,788
0.01553,1168
0.01553125,1633
0.0155325,2150
0.01553375,2594
0.015535,2853
0.01553625,2929
0.0155375,2845
0.01553875,2768
0.01554,2833
0.01554125,3098
0.0155425,3480
0.01554375,3859
0.015545,4103
0.01554625,4208
0.0155475,4194
0.01554875,4179
0.01555,4222
0.01555125,4338
0.0155525,4402
0.01555375,4273
0.015555,3901
0.01555625,3365
0.0155575,2825
0.01555875,2530
0.01556,2569
0.01556125,2871
0.0155625,3246
0.01556375,3423
0.015565,3350
0.01556625,3007
0.0155675,2593
0.01556875,2279
0.01557,2162
0.01557125,2256
0.0155725,2414
0.01557375,2511
0.015575,2408
0.01557625,2129
0.0155775,1821
0.01557875,1582
0.01558,1500
0.01558125,1512
0.0155825,1509
0.01558375,1371
0.015585,946
0.01558625,283
0.0155875,-483
0.01558875,-1193
0.01559,-1706
0.01559125,-1953
0.0155925,-1938
0.01559375,-1757
0.015595,-1492
0.01559625,-1260
0.0155975,-1147
0.01559875,-1144
0.0156,-1247
0.01560125,-1354
0.0156025,-1340
0.01560375,-1179
0.015605,-886
0.01560625,-578
0.0156075,-362
0.01560875,-291
0.01561,-331
0.01561125,-348
0.0156125,-309
0.01561375,-159
0.015615,20
0.01561625,173
0.0156175,260
0.01561875,271
0.01562,218
0.01562125,177
0.0156225,193
0.01562375,176
0.015625,218
0.01562625,289
0.0156275,344
0.01562875,361
0.01563,440
0.01563125,634
0.0156325,1056
0.01563375,1710
0.015635,2498
0.01563625,3210
0.0156375,3656
0.01563875,3789
0.01564,3698
0.01564125,3593
0.0156425,3590
0.01564375,3745
0.015645,3919
0.01564625,4020
0.0156475,3905
0.01564875,3704
0.01565,3496
0.01565125,3326
0.0156525,3187
0.01565375,3036
0.015655,2799
0.01565625,2541
0.0156575,2303
0.01565875,2150
0.01566,2068
0.01566125,1938
0.0156625,1703
0.01566375,1426
0.015665,1166
0.01566625,1023
0.0156675,975
0.01566875,948
0.01567,824
0.01567125,552
0.0156725,197
0.01567375,-144
0.015675,-343
0.01567625,-340
0.0156775,-240
0.01567875,-120
0.01568,-96
0.01568125,-191
0.0156825,-357
0.01568375,-506
0.015685,-624
0.01568625,-643
0.0156875,-585
0.01568875,-513
0.01569,-468
0.01569125,-511
0.0156925,-644
0.01569375,-813
0.015695,-987
0.01569625,-1054
0.0156975,-1099
0.01569875,-1148
0.0157,-1244
0.01570125,-1359
0.0157025,-1471
0.01570375,-1539
0.015705,-1499
0.01570625,-1326
0.0157075,-1034
0.01570875,-663
0.01571,-279
0.01571125,63
0.0157125,346
0.01571375,583
0.015715,803
0.01571625,1070
0.0157175,1401
0.01571875,1743
0.01572,2080
0.01572125,2435
0.0157225,2821
0.01572375,3262
0.015725,3773
0.01572625,4270
0.0157275,4627
0.01572875,4791
0.01573,4821
0.01573125,4842
0.0157325,5010
0.01573375,5348
0.015735,5800
0.01573625,6214
0.0157375,6517
0.01573875,6699
0.01574,6830
0.01574125,6963
0.0157425,7042
0.01574375,7067
0.015745,6975
0.01574625,6762
0.0157475,6501
0.01574875,6272
0.01575,6092
0.01575125,6002
0.0157525,5964
0.01575375,5965
0.015755,6007
0.01575625,6109
0.0157575,6225
0.01575875,6338
0.01576,6389
0.01576125,6382
0.0157625,6292
0.01576375,6173
0.015765,6074
0.01576625,5973
0.0157675,5889
0.01576875,5787
0.01577,5692
0.01577125,5636
0.0157725,5522
0.01577375,5441
0.015775,5296
0.01577625,5122
0.0157775,4980
0.01577875,4859
0.01578,4765
0.01578125,4667
0.0157825,4556
0.01578375,4447
0.015785,4324
0.01578625,4255
0.0157875,4173
0.01578875,4151
0.01579,4165
0.01579125,4196
0.0157925,4255
0.01579375,4287
0.015795,4302
0.01579625,4288
0.0157975,4267
0.01579875,4230
0.0158,4204
0.01580125,4206
0.0158025,4233
0.01580375,4260
0.015805,4304
0.01580625,4332
0.0158075,4340
0.01580875,4337
0.01581,4285
0.01581125,4272
0.0158125,4228
0.01581375,4127
0.015815,3988
0.01581625,3805
0.0158175,3672
0.01581875,3579
0.01582,3524
0.01582125,3511
0.0158225,3439
0.01582375,3377
0.015825,3292
0.01582625,3175
0.0158275,2906
0.01582875,2540
0.01583,2074
0.01583125,1601
0.0158325,1253
0.01583375,1190
0.015835,1392
0.01583625,1778
0.0158375,2130
0.01583875,2279
0.01584,2177
0.01584125,1827
0.0158425,1421
0.01584375,1075
0.015845,798
0.01584625,487
0.0158475,83
0.01584875,-472
0.01585,-1182
0.01585125,-1895
0.0158525,-2484
0.01585375,-2916
0.015855,-3184
0.01585625,-3457
0.0158575,-3842
0.01585875,-4389
0.01586,-5093
0.01586125,-5830
0.0158625,-6480
0.01586375,-6959
0.015865,-7363
0.01586625,-7749
0.0158675,-8140
0.01586875,-8590
0.01587,-9064
0.01587125,-9512
0.0158725,-9920
0.01587375,-10316
0.015875,-10714
0.01587625,-11092
0.0158775,-11421
0.01587875,-11718
0.01588,-11916
0.01588125,-12047
0.0158825,-12220
0.01588375,-12472
0.015885,-12884
0.01588625,-13420
0.0158875,-13955
0.01588875,-14355
0.01589,-14469
0.01589125,-14255
0.0158925,-13814
0.01589375,-13334
0.015895,-12959
0.01589625,-12771
0.0158975,-12731
0.01589875,-12721
0.0159,-12614
0.01590125,-12320
0.0159025,-11897
0.01590375,-11409
0.015905,-10921
0.01590625,-10465
0.0159075,-10028
0.01590875,-9543
0.01591,-8970
0.01591125,-8316
0.0159125,-7667
0.01591375,-7068
0.015915,-6563
0.01591625,-6019
0.0159175,-5441
0.01591875,-4740
0.01592,-3952
0.01592125,-3175
0.0159225,-2466
0.01592375,-1861
0.015925,-1310
0.01592625,-784
0.0159275,-210
0.01592875,412
0.01593,1100
0.01593125,1854
0.0159325,2728
0.01593375,3795
0.015935,4961
0.01593625,6204
0.0159375,7260
0.01593875,8038
0.01594,8568
0.01594125,8978
0.0159425,9452
0.01594375,10066
0.015945,10706
0.01594625,11105
0.0159475,11130
0.01594875,10851
0.01595,10555
0.01595125,10517
0.0159525,10883
0.01595375,11526
0.015955,12133
0.01595625,12391
0.0159575,12231
0.01595875,11823
0.01596,11421
0.01596125,11254
0.0159625,11376
0.01596375,11637
0.015965,11817
0.01596625,11778
0.0159675,11525
0.01596875,11189
0.01597,10916
0.01597125,10773
0.0159725,10721
0.01597375,10672
0.015975,10501
0.01597625,10176
0.0159775,9786
0.01597875,9360
0.01598,8922
0.01598125,8532
0.0159825,8173
0.01598375,7831
0.015985,7511
0.01598625,7218
0.0159875,6889
0.01598875,6510
0.01599,6097
0.01599125,5709
0.0159925,5357
0.01599375,5061
0.015995,4791
0.01599625,4536
0.0159975,4257
0.01599875,3944
0.016,3598
0.01600125,3237
0.0160025,2901
0.01600375,2592
0.016005,2322
0.01600625,2107
0.0160075,1891
0.01600875,1675
0.01601,1501
0.01601125,1257
0.0160125,1021
0.01601375,825
0.016015,665
0.01601625,514
0.0160175,367
0.01601875,189
0.01602,10
0.01602125,-165
0.0160225,-300
0.01602375,-382
0.016025,-424
0.01602625,-476
0.0160275,-593
0.01602875,-750
0.01603,-928
0.01603125,-1078
0.0160325,-1035
0.01603375,-660
0.016035,45
0.01603625,913
0.0160375,1681
0.01603875,2090
0.01604,2091
0.01604125,1858
0.0160425,1670
0.01604375,1681
0.016045,1847
0.01604625,1900
0.0160475,1700
0.01604875,1299
0.01605,871
0.01605125,706
0.0160525,909
0.01605375,1336
0.016055,1744
0.01605625,1926
0.0160575,1819
0.01605875,1565
0.01606,1349
0.01606125,1267
0.0160625,1306
0.01606375,1358
0.016065,1325
0.01606625,1186
0.0160675,969
0.01606875,723
0.01607,530
0.01607125,423
0.0160725,394
0.01607375,365
0.016075,321
0.01607625,259
0.0160775,197
0.01607875,145
0.01608,104
0.01608125,84
0.0160825,56
0.01608375,1
0.016085,18
0.01608625,76
0.0160875,142
0.01608875,234
0.01609,327
0.01609125,392
0.0160925,439
0.01609375,461
0.016095,485
0.01609625,530
0.0160975,563
0.01609875,582
0.0161,610
0.01610125,640
0.0161025,674
0.01610375,734
0.016105,797
0.01610625,792
0.0161075,758
0.01610875,704
0.01611,683
0.01611125,726
0.0161125,843
0.01611375,996
0.016115,1156
0.01611625,1257
0.0161175,1348
0.01611875,1424
0.01612,1490
0.01612125,1568
0.0161225,1681
0.01612375,1815
0.016125,1978
0.01612625,2119
0.0161275,2258
0.01612875,2377
0.01613,2526
0.01613125,2738
0.0161325,3091
0.01613375,3545
0.016135,4055
0.01613625,4569
0.0161375,5046
0.01613875,5407
0.01614,5672
0.01614125,5861
0.0161425,6083
0.01614375,6292
0.016145,6425
0.01614625,6346
0.0161475,5979
0.01614875,5405
0.01615,4860
0.01615125,4590
0.0161525,4680
0.01615375,5044
0.016155,5400
0.01615625,5521
0.0161575,5335
0.01615875,4950
0.01616,4586
0.01616125,4442
0.0161625,4536
0.01616375,4733
0.016165,4878
0.01616625,4820
0.0161675,4565
0.01616875,4199
0.01617,3900
0.01617125,3731
0.0161725,3628
0.01617375,3586
0.016175,3450
0.01617625,3189
0.0161775,2832
0.01617875,2411
0.01618,2067
0.01618125,1820
0.0161825,1619
0.01618375,1338
0.016185,960
0.01618625,520
0.0161875,121
0.01618875,-57
0.01619,53
0.01619125,390
0.0161925,850
0.01619375,1186
0.016195,1335
0.01619625,1262
0.0161975,1030
0.01619875,779
0.0162,643
0.01620125,576
0.0162025,561
0.01620375,503
0.016205,364
0.01620625,128
0.0162075,-89
0.01620875,-198
0.01621,-240
0.01621125,-216
0.0162125,-202
0.01621375,-241
0.016215,-283
0.01621625,-317
0.0162175,-284
0.01621875,-154
0.01622,-8
0.01622125,128
0.0162225,237
0.01622375,265
0.016225,233
0.01622625,202
0.0162275,132
0.01622875,186
0.01623,435
0.01623125,840
0.0162325,1323
0.01623375,1740
0.016235,1985
0.01623625,2130
0.0162375,2328
0.01623875,2669
0.01624,3141
0.01624125,3568
0.0162425,3762
0.01624375,3611
0.016245,3216
0.01624625,2713
0.0162475,2325
0.01624875,2129
0.01625,2138
0.01625125,2231
0.0162525,2317
0.01625375,2314
0.016255,2201
0.01625625,2021
0.0162575,1791
0.01625875,1610
0.01626,1477
0.01626125,1442
0.0162625,1496
0.01626375,1563
0.016265,1623
0.01626625,1663
0.0162675,1625
0.01626875,1535
0.01627,1430
0.01627125,1335
0.0162725,1273
0.01627375,1262
0.016275,1331
0.01627625,1422
0.0162775,1487
0.01627875,1477
0.01628,1409
0.01628125,1318
0.0162825,1213
0.01628375,1246
0.016285,1324
0.01628625,1452
0.0162875,1563
0.01628875,1626
0.01629,1655
0.01629125,1619
0.0162925,1579
0.01629375,1575
0.016295,1640
0.01629625,1752
0.0162975,1909
0.01629875,2067
0.0163,2195
0.01630125,2274
0.0163025,2380
0.01630375,2482
0.016305,2623
0.01630625,2773
0.0163075,2977
0.01630875,3197
0.01631,3377
0.01631125,3514
0.0163125,3570
0.01631375,3574
0.016315,3562
0.01631625,3598
0.0163175,3643
0.01631875,3657
0.01632,3623
0.01632125,3534
0.0163225,3429
0.01632375,3331
0.016325,3240
0.01632625,3224
0.0163275,3332
0.01632875,3574
0.01633,3930
0.01633125,4265
0.0163325,4594
0.01633375,4837
0.016335,5098
0.01633625,5446
0.0163375,5904
0.01633875,6352
0.01634,6594
0.01634125,6597
0.0163425,6369
0.01634375,6046
0.016345,5831
0.01634625,5758
0.0163475,5734
0.01634875,5686
0.01635,5493
0.01635125,5193
0.0163525,4893
0.01635375,4714
0.016355,4606
0.01635625,4536
0.0163575,4388
0.01635875,4149
0.01636,3857
0.01636125,3592
0.0163625,3360
0.01636375,3168
0.016365,3025
0.01636625,2861
0.0163675,2695
0.01636875,2510
0.01637,2345
0.01637125,2170
0.0163725,1972
0.01637375,1808
0.016375,1632
0.01637625,1486
0.0163775,1369
0.01637875,1312
0.01638,1264
0.01638125,1204
0.0163825,1114
0.01638375,986
0.016385,836
0.01638625,694
0.0163875,599
0.01638875,570
0.01639,598
